MODL,REPL,MULT,DIST,TREE,ESTI_LNTH,TRUE_LNTH
100M3,R0,0.05,JC,NJ,NA,0.72930031024
100M3,R0,0.05,JC,NJ,NA,0.121735590396
100M3,R0,0.05,JC,NJ,NA,0.004670401339
100M3,R0,0.05,JC,NJ,NA,0.062954600526
100M3,R0,0.05,JC,NJ,NA,0.417215264473
100M3,R0,0.05,JC,NJ,NA,0.074411598329
100M3,R0,0.05,JC,NJ,NA,1.169993321853
100M3,R0,0.05,JC,NJ,NA,0.309060266371
100M3,R0,0.05,JC,NJ,NA,0.313529675496
100M3,R0,0.05,JC,NJ,NA,0.821573999558
100M3,R0,0.05,JC,NJ,NA,0.795379538164
100M3,R0,0.05,JC,NJ,NA,0.673392857231
100M3,R0,0.05,JC,NJ,NA,0.9825824084
100M3,R0,0.05,JC,NJ,NA,0.096419048128
100M3,R0,0.05,JC,NJ,NA,0.322181475848
100M3,R0,0.05,JC,NJ,NA,0.244455132856
100M3,R0,0.01,JC,NJ,0.067889,NA
100M3,R0,0.01,JC,NJ,0.01174,0.286311280167
100M3,R0,0.01,JC,NJ,0.069506,NA
100M3,R0,0.01,JC,NJ,0.132825,0.009992749237
100M3,R0,0.01,JC,NJ,0.06034900000000001,NA
100M3,R0,0.01,JC,NJ,0.0855,NA
100M3,R0,0.01,JC,NJ,0.284975,NA
100M3,R0,0.01,JC,NJ,0.119851,0.271923336965
100M3,R0,0.01,JC,NJ,0.19699200000000003,0.093326835544
100M3,R0,0.01,JC,NJ,0.093066,0.171570030385
100M3,R0,0.01,JC,NJ,0.560348,0.189488437629
100M3,R0,0.01,JC,NJ,0.33547400000000005,0.351175098099
100M3,R0,0.01,JC,NJ,0.102507,NA
100M3,R0,0.01,JC,NJ,0.511154,0.012572258951
100M3,R0,0.01,JC,NJ,0.47521,0.059200142868
100M3,R0,0.01,JC,NJ,0.349221,0.111987705433
100M3,R0,0.01,JC,NJ,0.262538,NA
100M3,R0,0.01,JC,NJ,0.552189,1.136278102632
100M3,R0,0.01,JC,NJ,0.022595,NA
100M3,R0,0.01,JC,NJ,0.5549499999999999,NA
100M3,R0,0.01,JC,NJ,0.058286,0.09616658566
100M3,R0,0.01,JC,NJ,0.394207,0.100774386223
100M3,R0,0.01,JC,NJ,0.177413,NA
100M3,R0,0.01,JC,NJ,0.283466,NA
100M3,R0,0.01,JC,NJ,0.27457000000000004,NA
100M3,R0,0.01,JC,NJ,0.060718,0.079751692791
100M3,R0,0.01,JC,NJ,0.134125,0.077555555866
100M3,R0,0.01,JC,NJ,0.097749,0.007844000798
100M3,R0,0.01,JC,NJ,0.41525100000000004,NA
100M3,R0,0.01,JC,NJ,0.246818,NA
100M3,R0,0.01,JC,NJ,0.002543,0.181863101612
100M3,R0,0.01,JC,NJ,0.012707,NA
100M3,R0,0.01,JC,NJ,0.294203,NA
100M3,R0,0.01,JC,NJ,0.12842599999999998,NA
100M3,R0,0.01,JC,NJ,0.040427,NA
100M3,R0,0.01,JC,NJ,0.240409,0.109489620948
100M3,R0,0.01,JC,NJ,0.190786,0.226879759148
100M3,R0,0.01,JC,NJ,0.113084,NA
100M3,R0,0.01,JC,NJ,0.015564,NA
100M3,R0,0.01,JC,NJ,0.46461399999999997,NA
100M3,R0,0.01,JC,NJ,0.308656,0.03296433458
100M3,R0,0.01,JC,NJ,0.052294,NA
100M3,R0,0.01,JC,NJ,0.17383900000000002,NA
100M3,R0,0.01,JC,NJ,0.202818,NA
100M3,R0,0.01,JC,NJ,0.125953,NA
100M3,R0,0.01,JC,NJ,0.183348,NA
100M3,R0,0.01,JC,NJ,0.096306,NA
100M3,R0,0.01,JC,NJ,0.00357,NA
100M3,R0,0.01,JC,NJ,0.982179,NA
100M3,R0,0.01,JC,NJ,0.151494,NA
100M3,R0,0.01,JC,NJ,0.050872,NA
100M3,R0,0.01,JC,NJ,1.641405,NA
100M3,R0,0.01,JC,NJ,0.035232,NA
100M3,R0,0.01,JC,NJ,0.053461999999999996,NA
100M3,R0,0.01,JC,NJ,0.083095,NA
100M3,R0,0.01,JC,NJ,0.048891000000000004,NA
100M3,R0,0.01,JC,NJ,0.19645800000000002,NA
100M3,R0,0.01,JC,NJ,0.5863900000000001,NA
100M3,R0,0.01,JC,NJ,0.31795300000000004,NA
100M3,R0,0.01,JC,NJ,0.03473,0.0591033426
100M3,R0,0.01,JC,NJ,0.062065,NA
100M3,R0,0.01,JC,NJ,0.11667999999999999,NA
100M3,R0,0.01,JC,NJ,0.096933,NA
100M3,R0,0.01,JC,NJ,0.164494,NA
100M3,R0,0.01,JC,NJ,0.08842499999999999,NA
100M3,R0,0.01,JC,NJ,0.138266,NA
100M3,R0,0.01,JC,NJ,0.0068520000000000005,NA
100M3,R0,0.01,JC,NJ,0.27397,NA
100M3,R0,0.01,JC,NJ,0.06590499999999999,NA
100M3,R0,0.01,JC,NJ,0.14908200000000002,0.065406991606
100M3,R0,0.01,JC,NJ,0.190262,1.622159184735
100M3,R0,0.01,JC,NJ,0.060717,NA
100M3,R0,0.01,JC,NJ,0.015352,0.604854494076
100M3,R0,0.01,JC,NJ,0.201821,NA
100M3,R0,0.01,JC,NJ,0.049927,NA
100M3,R0,0.01,JC,NJ,0.12850899999999998,NA
100M3,R0,0.01,JC,NJ,0.029046,NA
100M3,R0,0.01,JC,NJ,0.167997,NA
100M3,R0,0.01,JC,NJ,0.708477,NA
100M3,R0,0.01,JC,NJ,0.026794,NA
100M3,R0,0.01,JC,NJ,0.079394,NA
100M3,R0,0.01,JC,NJ,0.236662,NA
100M3,R0,0.01,JC,NJ,0.365244,NA
100M3,R0,0.01,JC,NJ,0.303433,0.055268813961
100M3,R0,0.01,JC,NJ,0.027848,0.285820664583
100M3,R0,0.01,JC,NJ,0.071936,NA
100M3,R0,0.01,JC,NJ,0.10879899999999999,NA
100M3,R0,0.01,JC,NJ,0.161054,NA
100M3,R0,0.01,JC,NJ,0.112355,NA
100M3,R0,0.01,JC,NJ,0.6735800000000001,NA
100M3,R0,0.01,JC,NJ,0.17554099999999997,0.075531219457
100M3,R0,0.01,JC,NJ,0.011709,0.190668998632
100M3,R0,0.01,JC,NJ,0.208172,NA
100M3,R0,0.01,JC,NJ,0.033828000000000004,NA
100M3,R0,0.01,JC,NJ,0.43562,NA
100M3,R0,0.01,JC,NJ,0.11755900000000001,NA
100M3,R0,0.01,JC,NJ,0.038771,NA
100M3,R0,0.01,JC,NJ,0.172339,NA
100M3,R0,0.01,JC,NJ,NA,0.194085694247
100M3,R0,0.01,JC,NJ,NA,0.017133836345
100M3,R0,0.01,JC,NJ,NA,0.254283296144
100M3,R0,0.01,JC,NJ,NA,0.135824512239
100M3,R0,0.01,JC,NJ,NA,0.019034164882
100M3,R0,0.01,JC,NJ,NA,0.508903146272
100M3,R0,0.01,JC,NJ,NA,0.194867244199
100M3,R0,0.01,JC,NJ,NA,0.076608104224
100M3,R0,0.01,JC,NJ,NA,0.286202710905
100M3,R0,0.01,JC,NJ,NA,0.363137331247
100M3,R0,0.01,JC,NJ,NA,0.11714995009
100M3,R0,0.01,JC,NJ,NA,0.485801043673
100M3,R0,0.01,JC,NJ,NA,0.045799275604
100M3,R0,0.01,JC,NJ,NA,0.179816309315
100M3,R0,0.01,JC,NJ,NA,0.054368275353
100M3,R0,0.01,JC,NJ,NA,0.28307607303
100M3,R0,0.01,JC,NJ,NA,0.117687666409
100M3,R0,0.01,JC,NJ,NA,0.046391358234
100M3,R0,0.01,JC,NJ,NA,0.15361984545
100M3,R0,0.01,JC,NJ,NA,0.074467351327
100M3,R0,0.01,JC,NJ,NA,0.218524386148
100M3,R0,0.01,JC,NJ,NA,0.127495025264
100M3,R0,0.01,JC,NJ,NA,0.076956078185
100M3,R0,0.01,JC,NJ,NA,0.052317512479
100M3,R0,0.01,JC,NJ,NA,0.177757394979
100M3,R0,0.01,JC,NJ,NA,0.263249585692
100M3,R0,0.01,JC,NJ,NA,0.105207101225
100M3,R0,0.01,JC,NJ,NA,0.170041873404
100M3,R0,0.01,JC,NJ,NA,0.819590624028
100M3,R0,0.01,JC,NJ,NA,0.087489576598
100M3,R0,0.01,JC,NJ,NA,0.150951472567
100M3,R0,0.01,JC,NJ,NA,0.344638967888
100M3,R0,0.01,JC,NJ,NA,0.062914426113
100M3,R0,0.01,JC,NJ,NA,0.076495391128
100M3,R0,0.01,JC,NJ,NA,0.123949196757
100M3,R0,0.01,JC,NJ,NA,0.167806338983
100M3,R0,0.01,JC,NJ,NA,0.090293703977
100M3,R0,0.01,JC,NJ,NA,0.669400343024
100M3,R0,0.01,JC,NJ,NA,0.033195892901
100M3,R0,0.01,JC,NJ,NA,0.015193097339
100M3,R0,0.01,JC,NJ,NA,0.352611507902
100M3,R0,0.01,JC,NJ,NA,0.140589874637
100M3,R0,0.01,JC,NJ,NA,0.377204521606
100M3,R0,0.01,JC,NJ,NA,0.022337742331
100M3,R0,0.01,JC,NJ,NA,0.416737167962
100M3,R0,0.01,JC,NJ,NA,0.197120766968
100M3,R0,0.01,JC,NJ,NA,0.419255564592
100M3,R0,0.01,JC,NJ,NA,0.081225360754
100M3,R0,0.01,JC,NJ,NA,0.216163303078
100M3,R0,0.01,JC,NJ,NA,0.086113245895
100M3,R0,0.01,JC,NJ,NA,0.013649599253
100M3,R0,0.01,JC,NJ,NA,0.67748050129
100M3,R0,0.01,JC,NJ,NA,0.328659608231
100M3,R0,0.01,JC,NJ,NA,0.396317705887
100M3,R0,0.01,JC,NJ,NA,0.4796856145
100M3,R0,0.01,JC,NJ,NA,0.140219872432
100M3,R0,0.01,JC,NJ,NA,0.667232054146
100M3,R0,0.01,JC,NJ,NA,0.508086774214
100M3,R0,0.01,JC,NJ,NA,0.391814324231
100M3,R0,0.01,JC,NJ,NA,0.164730484014
100M3,R0,0.01,JC,NJ,NA,0.007049714363
100M3,R0,0.01,JC,NJ,NA,0.069535015077
100M3,R0,0.01,JC,NJ,NA,0.018526901249
100M3,R0,0.01,JC,NJ,NA,0.283910315532
100M3,R0,0.01,JC,NJ,NA,0.1392299201
100M3,R0,0.01,JC,NJ,NA,0.054021553303
100M3,R0,0.01,JC,NJ,NA,0.589103970218
100M3,R0,0.01,JC,NJ,NA,0.273885142176
100M3,R0,0.01,JC,NJ,NA,0.025968626875
100M3,R0,0.005,JC,NJ,0.0339445,0.093858929554
100M3,R0,0.005,JC,NJ,0.00587,0.050034448216
100M3,R0,0.005,JC,NJ,0.034753,NA
100M3,R0,0.005,JC,NJ,0.0664125,0.036553716801
100M3,R0,0.005,JC,NJ,0.030174500000000003,0.259973389388
100M3,R0,0.005,JC,NJ,0.04275,0.900147348479
100M3,R0,0.005,JC,NJ,0.1424875,0.046122908175
100M3,R0,0.005,JC,NJ,0.0599255,NA
100M3,R0,0.005,JC,NJ,0.09849600000000001,NA
100M3,R0,0.005,JC,NJ,0.046533,NA
100M3,R0,0.005,JC,NJ,0.280174,0.005802733608
100M3,R0,0.005,JC,NJ,0.16773700000000002,0.116510386155
100M3,R0,0.005,JC,NJ,0.0512535,NA
100M3,R0,0.005,JC,NJ,0.255577,0.065438251101
100M3,R0,0.005,JC,NJ,0.237605,NA
100M3,R0,0.005,JC,NJ,0.1746105,NA
100M3,R0,0.005,JC,NJ,0.131269,0.055410792713
100M3,R0,0.005,JC,NJ,0.2760945,0.064149032301
100M3,R0,0.005,JC,NJ,0.0112975,NA
100M3,R0,0.005,JC,NJ,0.27747499999999997,NA
100M3,R0,0.005,JC,NJ,0.029143,0.085839067444
100M3,R0,0.005,JC,NJ,0.1971035,NA
100M3,R0,0.005,JC,NJ,0.0887065,0.029041116062
100M3,R0,0.005,JC,NJ,0.141733,NA
100M3,R0,0.005,JC,NJ,0.13728500000000002,NA
100M3,R0,0.005,JC,NJ,0.030359,NA
100M3,R0,0.005,JC,NJ,0.0670625,NA
100M3,R0,0.005,JC,NJ,0.0488745,NA
100M3,R0,0.005,JC,NJ,0.20762550000000002,NA
100M3,R0,0.005,JC,NJ,0.123409,NA
100M3,R0,0.005,JC,NJ,0.0012715,NA
100M3,R0,0.005,JC,NJ,0.0063535,NA
100M3,R0,0.005,JC,NJ,0.1471015,NA
100M3,R0,0.005,JC,NJ,0.06421299999999999,NA
100M3,R0,0.005,JC,NJ,0.0202135,NA
100M3,R0,0.005,JC,NJ,0.1202045,NA
100M3,R0,0.005,JC,NJ,0.095393,0.011513126635
100M3,R0,0.005,JC,NJ,0.056542,NA
100M3,R0,0.005,JC,NJ,0.007782,0.259538981142
100M3,R0,0.005,JC,NJ,0.23230699999999999,NA
100M3,R0,0.005,JC,NJ,0.154328,NA
100M3,R0,0.005,JC,NJ,0.026147,NA
100M3,R0,0.005,JC,NJ,0.08691950000000001,NA
100M3,R0,0.005,JC,NJ,0.101409,NA
100M3,R0,0.005,JC,NJ,0.0629765,NA
100M3,R0,0.005,JC,NJ,0.091674,NA
100M3,R0,0.005,JC,NJ,0.048153,NA
100M3,R0,0.005,JC,NJ,0.001785,NA
100M3,R0,0.005,JC,NJ,0.4910895,NA
100M3,R0,0.005,JC,NJ,0.075747,NA
100M3,R0,0.005,JC,NJ,0.025436,NA
100M3,R0,0.005,JC,NJ,0.8207025,NA
100M3,R0,0.005,JC,NJ,0.017616,NA
100M3,R0,0.005,JC,NJ,0.026730999999999998,NA
100M3,R0,0.005,JC,NJ,0.0415475,0.152968127571
100M3,R0,0.005,JC,NJ,0.024445500000000002,NA
100M3,R0,0.005,JC,NJ,0.09822900000000001,0.012512130954
100M3,R0,0.005,JC,NJ,0.29319500000000004,NA
100M3,R0,0.005,JC,NJ,0.15897650000000002,NA
100M3,R0,0.005,JC,NJ,0.017365,NA
100M3,R0,0.005,JC,NJ,0.0310325,NA
100M3,R0,0.005,JC,NJ,0.058339999999999996,NA
100M3,R0,0.005,JC,NJ,0.0484665,NA
100M3,R0,0.005,JC,NJ,0.082247,0.004822838434
100M3,R0,0.005,JC,NJ,0.044212499999999995,NA
100M3,R0,0.005,JC,NJ,0.069133,NA
100M3,R0,0.005,JC,NJ,0.0034260000000000002,NA
100M3,R0,0.005,JC,NJ,0.136985,NA
100M3,R0,0.005,JC,NJ,0.032952499999999996,NA
100M3,R0,0.005,JC,NJ,0.07454100000000001,NA
100M3,R0,0.005,JC,NJ,0.095131,0.165121580653
100M3,R0,0.005,JC,NJ,0.0303585,0.084403527826
100M3,R0,0.005,JC,NJ,0.007676,NA
100M3,R0,0.005,JC,NJ,0.1009105,NA
100M3,R0,0.005,JC,NJ,0.0249635,NA
100M3,R0,0.005,JC,NJ,0.06425449999999999,NA
100M3,R0,0.005,JC,NJ,0.014523,NA
100M3,R0,0.005,JC,NJ,0.0839985,NA
100M3,R0,0.005,JC,NJ,0.3542385,NA
100M3,R0,0.005,JC,NJ,0.013397,NA
100M3,R0,0.005,JC,NJ,0.039697,NA
100M3,R0,0.005,JC,NJ,0.118331,NA
100M3,R0,0.005,JC,NJ,0.182622,0.109338925764
100M3,R0,0.005,JC,NJ,0.1517165,0.041139514846
100M3,R0,0.005,JC,NJ,0.013924,NA
100M3,R0,0.005,JC,NJ,0.035968,NA
100M3,R0,0.005,JC,NJ,0.054399499999999996,NA
100M3,R0,0.005,JC,NJ,0.080527,NA
100M3,R0,0.005,JC,NJ,0.0561775,0.158815260892
100M3,R0,0.005,JC,NJ,0.33679000000000003,NA
100M3,R0,0.005,JC,NJ,0.08777049999999999,0.130613516303
100M3,R0,0.005,JC,NJ,0.0058545,0.032810635665
100M3,R0,0.005,JC,NJ,0.104086,0.216060826565
100M3,R0,0.005,JC,NJ,0.016914000000000002,NA
100M3,R0,0.005,JC,NJ,0.21781,0.2117788193
100M3,R0,0.005,JC,NJ,0.058779500000000005,NA
100M3,R0,0.005,JC,NJ,0.0193855,NA
100M3,R0,0.005,JC,NJ,0.0861695,NA
100M3,R0,0.005,JC,NJ,NA,0.020477316537
100M3,R0,0.005,JC,NJ,NA,0.032741325036
100M3,R0,0.005,JC,NJ,NA,0.142144354239
100M3,R0,0.005,JC,NJ,NA,0.02238424792
100M3,R0,0.005,JC,NJ,NA,0.074197251445
100M3,R0,0.005,JC,NJ,NA,0.005982305865
100M3,R0,0.005,JC,NJ,NA,0.068590375071
100M3,R0,0.005,JC,NJ,NA,0.003987662346
100M3,R0,0.005,JC,NJ,NA,0.050454301159
100M3,R0,0.005,JC,NJ,NA,0.0470169782
100M3,R0,0.005,JC,NJ,NA,0.141016490708
100M3,R0,0.005,JC,NJ,NA,0.166781672348
100M3,R0,0.005,JC,NJ,NA,0.009869836312
100M3,R0,0.005,JC,NJ,NA,0.051243554278
100M3,R0,0.005,JC,NJ,NA,0.294856897271
100M3,R0,0.005,JC,NJ,NA,0.122307281029
100M3,R0,0.005,JC,NJ,NA,0.271724024736
100M3,R0,0.005,JC,NJ,NA,0.067422132697
100M3,R0,0.005,JC,NJ,NA,0.068021516336
100M3,R0,0.005,JC,NJ,NA,0.07502061857
100M3,R0,0.005,JC,NJ,NA,0.042751765268
100M3,R0,0.005,JC,NJ,NA,0.040407040799
100M3,R0,0.005,JC,NJ,NA,0.022042404193
100M3,R0,0.005,JC,NJ,NA,0.146985114845
100M3,R0,0.005,JC,NJ,NA,0.084863747364
100M3,R0,0.005,JC,NJ,NA,0.036230449791
100M3,R0,0.005,JC,NJ,NA,0.159375103458
100M3,R0,0.005,JC,NJ,NA,0.040847654308
100M3,R0,0.005,JC,NJ,NA,0.200812323106
100M3,R0,0.005,JC,NJ,NA,0.055770328388
100M3,R0,0.005,JC,NJ,NA,0.300730230921
100M3,R0,0.005,JC,NJ,NA,0.169219313322
100M3,R0,0.005,JC,NJ,NA,0.291979721389
100M3,R0,0.005,JC,NJ,NA,0.035369776154
100M3,R0,0.005,JC,NJ,NA,0.008258123568
100M3,R0,0.005,JC,NJ,NA,0.515430856705
100M3,R0,0.005,JC,NJ,NA,0.109328981212
100M3,R0,0.005,JC,NJ,NA,0.086768217629
100M3,R0,0.005,JC,NJ,NA,0.226407853594
100M3,R0,0.005,JC,NJ,NA,0.030641194447
100M3,R0,0.005,JC,NJ,NA,0.082142854132
100M3,R0,0.005,JC,NJ,NA,0.102646746698
100M3,R0,0.005,JC,NJ,NA,0.084185866406
100M3,R0,0.005,JC,NJ,NA,0.00163981531
100M3,R0,0.005,JC,NJ,NA,0.136799343635
100M3,R0,0.005,JC,NJ,NA,0.13930146042
100M3,R0,0.005,JC,NJ,NA,0.047138593049
100M3,R0,0.005,JC,NJ,NA,0.02776760552
100M3,R0,0.005,JC,NJ,NA,0.063454154625
100M3,R0,0.005,JC,NJ,NA,0.113586354321
100M3,R0,0.005,JC,NJ,NA,0.046083699407
100M3,R0,0.005,JC,NJ,NA,0.070767164376
100M3,R0,0.005,JC,NJ,NA,0.13278459015
100M3,R0,0.005,JC,NJ,NA,0.010529499681
100M3,R0,0.005,JC,NJ,NA,0.191610328186
100M3,R0,0.005,JC,NJ,NA,0.037570275219
100M3,R0,0.005,JC,NJ,NA,0.060260874148
100M3,R0,0.005,JC,NJ,NA,0.028789674741
100M3,R0,0.005,JC,NJ,NA,0.196423570973
100M3,R0,0.005,JC,NJ,NA,0.047085059363
100M3,R0,0.005,JC,NJ,NA,0.006954195248
100M3,R0,0.005,JC,NJ,NA,0.058544489586
100M3,R0,0.005,JC,NJ,NA,0.117129523199
100M3,R0,0.005,JC,NJ,NA,0.013947376246
100M3,R0,0.005,JC,NJ,NA,0.333112374435
100M3,R0,0.005,JC,NJ,NA,0.027727696998
100M3,R0,0.005,JC,NJ,NA,0.02158134623
100M3,R0,0.005,JC,NJ,NA,0.038998024123
100M3,R0,0.005,JC,NJ,NA,0.054340791128
100M3,R0,0.005,JC,NJ,NA,0.069569820994
100M3,R0,0.001,JC,NJ,0.0067889000000000005,0.014513128729
100M3,R0,0.001,JC,NJ,0.001174,0.00675014961
100M3,R0,0.001,JC,NJ,0.0069505999999999995,NA
100M3,R0,0.001,JC,NJ,0.013282500000000001,0.005468465472
100M3,R0,0.001,JC,NJ,0.0060349,0.0690579864
100M3,R0,0.001,JC,NJ,0.00855,0.17330566526
100M3,R0,0.001,JC,NJ,0.0284975,NA
100M3,R0,0.001,JC,NJ,0.0119851,NA
100M3,R0,0.001,JC,NJ,0.0196992,NA
100M3,R0,0.001,JC,NJ,0.0093066,NA
100M3,R0,0.001,JC,NJ,0.056034799999999996,NA
100M3,R0,0.001,JC,NJ,0.033547400000000005,NA
100M3,R0,0.001,JC,NJ,0.0102507,NA
100M3,R0,0.001,JC,NJ,0.051115400000000005,NA
100M3,R0,0.001,JC,NJ,0.047521,NA
100M3,R0,0.001,JC,NJ,0.034922100000000005,NA
100M3,R0,0.001,JC,NJ,0.026253799999999997,NA
100M3,R0,0.001,JC,NJ,0.0552189,NA
100M3,R0,0.001,JC,NJ,0.0022595000000000002,NA
100M3,R0,0.001,JC,NJ,0.055494999999999996,NA
100M3,R0,0.001,JC,NJ,0.0058286,NA
100M3,R0,0.001,JC,NJ,0.039420699999999996,NA
100M3,R0,0.001,JC,NJ,0.017741299999999998,NA
100M3,R0,0.001,JC,NJ,0.0283466,NA
100M3,R0,0.001,JC,NJ,0.027457000000000002,0.000119382369
100M3,R0,0.001,JC,NJ,0.0060718,NA
100M3,R0,0.001,JC,NJ,0.013412499999999999,0.033281868495
100M3,R0,0.001,JC,NJ,0.009774900000000001,NA
100M3,R0,0.001,JC,NJ,0.0415251,NA
100M3,R0,0.001,JC,NJ,0.0246818,0.010412959339
100M3,R0,0.001,JC,NJ,0.00025430000000000006,NA
100M3,R0,0.001,JC,NJ,0.0012707,0.027600215595
100M3,R0,0.001,JC,NJ,0.0294203,NA
100M3,R0,0.001,JC,NJ,0.0128426,NA
100M3,R0,0.001,JC,NJ,0.0040427,NA
100M3,R0,0.001,JC,NJ,0.0240409,NA
100M3,R0,0.001,JC,NJ,0.0190786,NA
100M3,R0,0.001,JC,NJ,0.011308400000000001,NA
100M3,R0,0.001,JC,NJ,0.0015564,0.036715767379
100M3,R0,0.001,JC,NJ,0.0464614,NA
100M3,R0,0.001,JC,NJ,0.0308656,NA
100M3,R0,0.001,JC,NJ,0.0052294,NA
100M3,R0,0.001,JC,NJ,0.0173839,NA
100M3,R0,0.001,JC,NJ,0.020281800000000003,NA
100M3,R0,0.001,JC,NJ,0.0125953,NA
100M3,R0,0.001,JC,NJ,0.018334800000000002,NA
100M3,R0,0.001,JC,NJ,0.0096306,NA
100M3,R0,0.001,JC,NJ,0.000357,0.005012601788
100M3,R0,0.001,JC,NJ,0.0982179,NA
100M3,R0,0.001,JC,NJ,0.0151494,NA
100M3,R0,0.001,JC,NJ,0.0050872,NA
100M3,R0,0.001,JC,NJ,0.1641405,0.008752219753
100M3,R0,0.001,JC,NJ,0.0035232,NA
100M3,R0,0.001,JC,NJ,0.0053462,0.011759447584
100M3,R0,0.001,JC,NJ,0.008309500000000001,NA
100M3,R0,0.001,JC,NJ,0.0048891,NA
100M3,R0,0.001,JC,NJ,0.0196458,0.010201003046
100M3,R0,0.001,JC,NJ,0.058639000000000004,0.007378276191
100M3,R0,0.001,JC,NJ,0.0317953,NA
100M3,R0,0.001,JC,NJ,0.003473,NA
100M3,R0,0.001,JC,NJ,0.0062065,NA
100M3,R0,0.001,JC,NJ,0.011668,NA
100M3,R0,0.001,JC,NJ,0.0096933,NA
100M3,R0,0.001,JC,NJ,0.0164494,0.00655384187
100M3,R0,0.001,JC,NJ,0.0088425,NA
100M3,R0,0.001,JC,NJ,0.0138266,NA
100M3,R0,0.001,JC,NJ,0.0006852000000000001,NA
100M3,R0,0.001,JC,NJ,0.027396999999999998,NA
100M3,R0,0.001,JC,NJ,0.0065905,NA
100M3,R0,0.001,JC,NJ,0.014908200000000002,NA
100M3,R0,0.001,JC,NJ,0.0190262,NA
100M3,R0,0.001,JC,NJ,0.0060717,0.004856055198
100M3,R0,0.001,JC,NJ,0.0015352,0.015326969838
100M3,R0,0.001,JC,NJ,0.020182099999999998,NA
100M3,R0,0.001,JC,NJ,0.0049927,NA
100M3,R0,0.001,JC,NJ,0.0128509,NA
100M3,R0,0.001,JC,NJ,0.0029046,NA
100M3,R0,0.001,JC,NJ,0.0167997,NA
100M3,R0,0.001,JC,NJ,0.0708477,0.07073166014
100M3,R0,0.001,JC,NJ,0.0026793999999999998,NA
100M3,R0,0.001,JC,NJ,0.007939400000000001,0.000942582628
100M3,R0,0.001,JC,NJ,0.023666200000000002,0.016529776825
100M3,R0,0.001,JC,NJ,0.0365244,0.011703887251
100M3,R0,0.001,JC,NJ,0.0303433,0.006112630806
100M3,R0,0.001,JC,NJ,0.0027848,NA
100M3,R0,0.001,JC,NJ,0.0071936000000000005,NA
100M3,R0,0.001,JC,NJ,0.0108799,NA
100M3,R0,0.001,JC,NJ,0.0161054,NA
100M3,R0,0.001,JC,NJ,0.0112355,0.025439427183
100M3,R0,0.001,JC,NJ,0.067358,NA
100M3,R0,0.001,JC,NJ,0.0175541,0.016261691422
100M3,R0,0.001,JC,NJ,0.0011709000000000001,0.00527128014
100M3,R0,0.001,JC,NJ,0.0208172,0.035975864864
100M3,R0,0.001,JC,NJ,0.0033828,NA
100M3,R0,0.001,JC,NJ,0.043562,0.035703998156
100M3,R0,0.001,JC,NJ,0.011755900000000001,NA
100M3,R0,0.001,JC,NJ,0.0038771,NA
100M3,R0,0.001,JC,NJ,0.0172339,NA
100M3,R0,0.001,JC,NJ,NA,0.009005923546
100M3,R0,0.001,JC,NJ,NA,0.007000662502
100M3,R0,0.001,JC,NJ,NA,0.03158482904
100M3,R0,0.001,JC,NJ,NA,0.001384881506
100M3,R0,0.001,JC,NJ,NA,0.000978844882
100M3,R0,0.001,JC,NJ,NA,0.095824714048
100M3,R0,0.001,JC,NJ,NA,0.012902961152
100M3,R0,0.001,JC,NJ,NA,0.011038622469
100M3,R0,0.001,JC,NJ,NA,0.02237020601
100M3,R0,0.001,JC,NJ,NA,0.000953842669
100M3,R0,0.001,JC,NJ,NA,0.046243041023
100M3,R0,0.001,JC,NJ,NA,0.008484058374
100M3,R0,0.001,JC,NJ,NA,0.015048329613
100M3,R0,0.001,JC,NJ,NA,0.030594244144
100M3,R0,0.001,JC,NJ,NA,0.023631529702
100M3,R0,0.001,JC,NJ,NA,0.000200613547
100M3,R0,0.001,JC,NJ,NA,0.02355165701
100M3,R0,0.001,JC,NJ,NA,0.009859971212
100M3,R0,0.001,JC,NJ,NA,0.001679177031
100M3,R0,0.001,JC,NJ,NA,0.007116699209
100M3,R0,0.001,JC,NJ,NA,0.017379308059
100M3,R0,0.001,JC,NJ,NA,0.008518587418
100M3,R0,0.001,JC,NJ,NA,0.020972085302
100M3,R0,0.001,JC,NJ,NA,0.009848614093
100M3,R0,0.001,JC,NJ,NA,0.007350125921
100M3,R0,0.001,JC,NJ,NA,0.038060647694
100M3,R0,0.001,JC,NJ,NA,0.015142056363
100M3,R0,0.001,JC,NJ,NA,0.01245122866
100M3,R0,0.001,JC,NJ,NA,0.006093094834
100M3,R0,0.001,JC,NJ,NA,0.022909290608
100M3,R0,0.001,JC,NJ,NA,0.045490354539
100M3,R0,0.001,JC,NJ,NA,0.024035901008
100M3,R0,0.001,JC,NJ,NA,0.011273399094
100M3,R0,0.001,JC,NJ,NA,0.048598389207
100M3,R0,0.001,JC,NJ,NA,0.013744050861
100M3,R0,0.001,JC,NJ,NA,0.052880906479
100M3,R0,0.001,JC,NJ,NA,0.058064011782
100M3,R0,0.001,JC,NJ,NA,0.000225114648
100M3,R0,0.001,JC,NJ,NA,0.003985782667
100M3,R0,0.001,JC,NJ,NA,0.028592994594
100M3,R0,0.001,JC,NJ,NA,0.013534909597
100M3,R0,0.001,JC,NJ,NA,0.004970256331
100M3,R0,0.001,JC,NJ,NA,0.068655399076
